Cards  Prob
12 4 0.0
12 4 0.0
12 4 0.0
12 4 0.0
12 4 0.0
12 5 0.0
12 5 0.0
12 5 0.0
12 5 0.0
12 5 0.0
12 5 0.0
12 5 0.0
12 5 0.0
12 5 0.0
12 5 0.0
12 5 0.0
12 5 0.0
12 5 0.0
12 5 0.0
12 5 0.0
12 5 0.0
12 5 0.0
12 5 0.0
12 5 0.0
12 5 0.0
12 6 0.0
12 6 0.0
12 6 0.0
12 6 0.0
12 6 0.0
12 6 0.0
12 6 0.0
12 6 0.0
12 6 0.0
12 6 0.0
12 6 0.0
12 6 0.0
12 6 0.0
12 6 0.0
12 6 0.0
12 6 0.0
12 6 0.0
12 6 0.0
12 6 0.0
12 6 0.0
12 7 0.0
12 7 0.0
12 7 0.0
12 7 0.0
12 7 0.0
12 7 0.0
12 7 0.0
12 7 0.0
12 7 0.0
12 7 0.0
12 7 0.0
12 7 0.0
12 7 0.0
12 7 0.0
12 7 0.0
12 7 0.0
12 7 0.0
12 7 0.0
12 7 0.0
12 7 0.0
12 8 0.0
12 8 0.0
12 8 0.0
12 8 0.0
12 8 0.0
12 8 0.0
12 8 0.0
12 8 0.0
12 8 0.0
12 8 0.0
12 8 0.0
12 8 0.0
12 8 0.0
12 8 0.0
12 8 0.0
12 8 0.0
12 8 0.0
12 8 0.0
12 8 0.0
12 8 0.0
12 9 0.0
12 9 0.0
12 9 0.0
12 9 0.0
12 9 0.0
12 9 0.0
12 9 0.0
12 9 0.0
12 9 0.0
12 9 0.0
12 9 0.0
12 9 0.0
12 9 0.0
12 9 0.0
12 9 0.0
12 9 0.0
12 9 0.0
12 9 0.0
12 9 0.0
12 9 0.0
12 10 0.0
12 10 0.0
12 10 0.0
12 10 0.0
12 10 0.0
12 10 0.0
12 10 0.0
12 10 0.0
12 10 0.0
12 10 0.0
12 10 0.0
12 10 0.0
12 10 0.0
12 10 0.0
12 10 0.0
12 10 0.0
12 10 0.0
12 10 0.0
12 10 0.0
12 10 0.0
12 11 0.0
12 11 0.0
12 11 0.0
12 11 0.0
12 11 0.0
12 11 0.0
12 11 0.0
12 11 0.0
12 11 0.0
12 11 0.0
12 11 0.0
12 11 0.0
12 11 0.0
12 11 0.0
12 11 0.0
12 11 0.0
12 11 0.0
12 11 0.0
12 11 0.0
12 11 0.0
12 12 0.0
12 12 0.0
12 12 0.76055841
12 12 0.0
12 12 0.0
12 12 0.0
12 12 0.0
12 12 0.0
12 12 0.0
12 12 0.0
12 12 0.0
12 12 0.0
12 12 0.0
12 12 0.0
12 12 0.0
12 12 0.0
12 12 0.0
12 12 0.0
12 12 0.0
12 12 0.0
12 13 0.0
12 13 0.0
12 13 0.0
12 13 0.0
12 13 0.0
12 13 0.0
12 13 0.0
12 13 0.0
12 13 0.0
12 13 0.0
12 13 0.0
12 13 0.0
12 13 0.0
12 13 0.0
12 13 0.0
12 13 0.0
12 13 0.0
12 13 0.0
12 13 0.0
12 13 0.0
13 0 0.0
13 0 0.0
13 0 0.0
13 0 0.0
13 0 0.0
13 0 0.0
13 0 0.0
13 0 0.0
13 0 0.0
13 0 0.0
13 0 0.0
13 0 0.0
13 0 0.0
13 0 0.0
13 0 0.0
13 0 0.0
13 0 0.0
13 0 0.0
13 0 0.0
13 0 0.0
13 1 0.0
13 1 0.0
13 1 0.0
13 1 0.0
13 1 0.0
13 1 0.0
13 1 0.0
13 1 0.0
13 1 0.0
13 1 0.0
13 1 0.0
13 1 0.0
13 1 0.0
13 1 0.0
13 1 0.0
13 1 0.0
13 1 0.0
13 1 0.0
13 1 0.0
13 1 0.0
13 2 0.0
13 2 0.0
13 2 0.0
13 2 0.0
13 2 0.0
13 2 0.0
13 2 0.0
13 2 0.0
13 2 0.0
13 2 0.0
13 2 0.0
13 2 0.0
13 2 0.0
13 2 0.0
13 2 0.0
13 2 0.0
13 2 0.0
13 2 0.0
13 2 0.0
13 2 0.0
13 3 0.0
13 3 0.0
13 3 0.0
13 3 0.0
13 3 0.0
13 3 0.0
13 3 0.0
13 3 0.0
13 3 0.0
13 3 0.0
13 3 0.0
13 3 0.0
13 3 0.0
13 3 0.0
13 3 0.0
13 3 0.0
13 3 0.0
13 3 0.0
13 3 0.0
13 3 0.0
13 4 0.0
13 4 0.0
13 4 0.0
13 4 0.0
13 4 0.0
13 4 0.0
13 4 0.0
13 4 0.0
13 4 0.0
13 4 0.0
13 4 0.0
13 4 0.0
13 4 0.0
13 4 0.0
13 4 0.0
13 4 0.0
13 4 0.0
13 4 0.0
13 4 0.0
13 4 0.0
13 5 0.0
13 5 0.0
13 5 0.0
13 5 0.0
13 5 0.0
13 5 0.0
13 5 0.0
13 5 0.0
13 5 0.0
13 5 0.0
13 5 0.0
13 5 0.0
13 5 0.0
13 5 0.0
13 5 0.0
13 5 0.0
13 5 0.0
13 5 0.0
13 5 0.0
13 5 0.0
13 6 0.0
13 6 0.0
13 6 0.0
13 6 0.0
13 6 0.0
13 6 0.0
13 6 0.0
13 6 0.0
13 6 0.0
13 6 0.0
13 6 0.0
13 6 0.0
13 6 0.0
13 6 0.0
13 6 0.0
13 6 0.0
13 6 0.0
13 6 0.0
13 6 0.0
13 6 0.0
13 7 0.0
13 7 0.0
13 7 0.0
13 7 0.0
13 7 0.0
13 7 0.0
13 7 0.0
13 7 0.0
13 7 0.0
13 7 0.0
13 7 0.0
13 7 0.0
13 7 0.0
13 7 0.0
13 7 0.0
13 7 0.0
13 7 0.0
13 7 0.0
13 7 0.0
13 7 0.0
13 8 0.0
13 8 0.0
13 8 0.0
13 8 0.0
13 8 0.0
13 8 0.0
13 8 0.0
13 8 0.0
13 8 0.0
13 8 0.0
13 8 0.0
13 8 0.0
13 8 0.0
13 8 0.0
13 8 0.0
13 8 0.0
13 8 0.0
13 8 0.0
13 8 0.0
13 8 0.0
13 9 0.0
13 9 0.0
13 9 0.0
13 9 0.0
13 9 0.0
13 9 0.0
13 9 0.0
13 9 0.0
13 9 0.0
13 9 0.0
13 9 0.0
13 9 0.0
13 9 0.0
13 9 0.0
13 9 0.0
13 9 0.0
13 9 0.0
13 9 0.0
13 9 0.0
13 9 0.0
13 10 0.0
13 10 0.0
13 10 0.0
13 10 0.0
13 10 0.0
13 10 0.0
13 10 0.0
13 10 0.0
13 10 0.0
13 10 0.0
13 10 0.0
13 10 0.0
13 10 0.0
13 10 0.0
13 10 0.0
13 10 0.0
13 10 0.0
13 10 0.0
13 10 0.0
13 10 0.0
13 11 0.0
13 11 0.0
13 11 0.0
13 11 0.0
13 11 0.0
13 11 0.0
13 11 0.0
13 11 0.0
13 11 0.0
13 11 0.0
13 11 0.0
13 11 0.0
13 11 0.0
13 11 0.0
13 11 0.0
13 11 0.0
13 11 0.0
13 11 0.0
13 11 0.0
13 11 0.0
13 12 0.0
13 12 0.0
13 12 0.0
13 12 0.0
13 12 0.0
13 12 0.0
13 12 0.0
13 12 0.0
13 12 0.0
13 12 0.0
13 12 0.0
13 12 0.0
13 12 0.0
13 12 0.0
13 12 0.0
13 12 0.0
13 12 0.0
13 12 0.0
13 12 0.0
13 12 0.0
13 13 0.0
13 13 0.0
13 13 0.0
13 13 0.0
13 13 0.0
13 13 0.0
13 13 0.0
13 13 0.0
13 13 0.0
13 13 0.0
13 13 0.0
13 13 0.0
13 13 0.0
13 13 0.0
13 13 0.0
13 13 0.0
13 13 0.0
13 13 0.0
13 13 0.0
13 13 0.0
